Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
3.200000047683716,-0.026283305138349533,-10.228546142578125,-3.841735601425171,-2.611812114715576,0.015111112035810947,0.6666666865348816,-1.040403962135315
3.2100000381469727,0.01270640455186367,-10.704272270202637,-3.5707595348358154,-2.677819013595581,0.021666666492819786,0.6555555462837219,-1.343434453010559
3.2200000286102295,-0.014074726961553097,-11.157196998596191,-3.454072952270508,-2.741075277328491,0.02799999713897705,0.6333333253860474,-1.7878788709640503
3.2300000190734863,-0.0007588560692965984,-11.489105224609375,-3.310800075531006,-2.8022687435150146,0.034111108630895615,0.6111111044883728,-2.171717405319214
3.240000009536743,0.05331657454371452,-11.789743423461914,-3.1262683868408203,-2.8620872497558594,0.03999999910593033,0.5888888835906982,-2.454545497894287
3.25,0.0416581965982914,-12.147011756896973,-2.9503095149993896,-2.921905755996704,0.04577777907252312,0.5777777433395386,-2.767676830291748
3.259999990463257,0.06480836123228073,-12.412692070007324,-3.12082839012146,-2.9755361080169678,0.05122222378849983,0.5444444417953491,-3.0303030014038086
3.2699999809265137,0.0775955468416214,-12.729738235473633,-3.0035324096679688,-3.0277912616729736,0.05622222647070885,0.5000000596046448,-3.2727272510528564
3.2799999713897705,0.046189382672309875,-13.045002937316895,-3.173708200454712,-3.076608657836914,0.06088889390230179,0.46666669845581055,-3.5252528190612793
3.2899999618530273,0.000058267345593776554,-13.363496780395508,-3.1328957080841064,-3.1199254989624023,0.06522222608327866,0.43333330750465393,-3.8181822299957275
3.299999952316284,0.022348683327436447,-13.626299858093262,-3.0768864154815674,-3.159804582595825,0.06911111623048782,0.3888888955116272,-4.070707321166992
3.309999942779541,0.09776610881090164,-13.826729774475098,-3.0001888275146484,-3.1969330310821533,0.07266666740179062,0.35555556416511536,-4.151515483856201
3.319999933242798,-0.01929645426571369,-14.0394868850708,-3.001711845397949,-3.229936122894287,0.07577777653932571,0.31111109256744385,-4.2626261711120605
3.3299999237060547,0.05973773077130318,-14.176799774169922,-2.9897000789642334,-3.2601895332336426,0.0784444510936737,0.2666666507720947,-4.444444179534912
3.3399999141693115,0.02859632670879364,-14.298861503601074,-3.0496363639831543,-3.282879114151001,0.08055555820465088,0.2111111283302307,-4.5757575035095215
3.3499999046325684,0.02350848913192749,-14.382844924926758,-3.045354127883911,-3.301443338394165,0.08222223073244095,0.1666666865348816,-4.696969509124756
3.359999895095825,0.03472128510475159,-14.427626609802246,-3.0840694904327393,-3.3131320476531982,0.08355556428432465,0.13333334028720856,-4.797979354858398
3.369999885559082,0.04666725546121597,-14.467794418334961,-3.0842044353485107,-3.320695638656616,0.08433333784341812,0.07777778059244156,-4.868686199188232
3.380000114440918,0.04952028766274452,-14.432724952697754,-3.112593173980713,-3.322758436203003,0.08455555886030197,0.022222228348255157,-4.898989200592041
3.390000104904175,0.06841134279966354,-14.363184928894043,-3.0622096061706543,-3.321383476257324,0.08433333039283752,-0.02222222276031971,-4.888888359069824
3.4000000953674316,0.060242727398872375,-14.27669620513916,-3.134770631790161,-3.314507484436035,0.08355555683374405,-0.07777778059244156,-4.9494948387146
3.4100000858306885,0.07463058829307556,-14.170597076416016,-3.160285234451294,-3.302818775177002,0.08233333379030228,-0.12222222238779068,-4.919191360473633
3.4200000762939453,0.10700540989637375,-14.070561408996582,-3.0872981548309326,-3.2849416732788086,0.08055555820465088,-0.17777778208255768,-4.747474670410156
3.430000066757202,0.11372232437133789,-13.950128555297852,-3.1382434368133545,-3.263627052307129,0.07833333313465118,-0.2222222238779068,-4.60606050491333
3.440000057220459,0.09336450695991516,-13.805533409118652,-3.0472700595855713,-3.237499475479126,0.07566666603088379,-0.2666666805744171,-4.454545021057129
3.450000047683716,0.07993798702955246,-13.639548301696777,-2.980673313140869,-3.2079341411590576,0.07244443893432617,-0.3222222328186035,-4.303030014038086
3.4600000381469727,0.008931632153689861,-13.483046531677246,-2.8957862854003906,-3.173555850982666,0.06888888031244278,-0.35555556416511536,-4.111110687255859
3.4700000286102295,-0.0006116243894211948,-13.237797737121582,-2.8034989833831787,-3.13505220413208,0.06499999761581421,-0.3888888955116272,-3.848484516143799
3.4800000190734863,-0.015103230252861977,-13.023004531860352,-2.6885621547698975,-3.0924229621887207,0.06066666543483734,-0.4333333373069763,-3.6464643478393555
3.490000009536743,-0.02949797548353672,-12.750019073486328,-2.806586265563965,-3.0477309226989746,0.0560000017285347,-0.46666663885116577,-3.3636362552642822
3.5,-0.013459519483149052,-12.406660079956055,-2.995044469833374,-2.999600887298584,0.05088889226317406,-0.5111111402511597,-3.08080792427063
3.509999990463257,0.02339310757815838,-12.098992347717285,-3.29107928276062,-2.948720693588257,0.04555555060505867,-0.5333333015441895,-2.8282828330993652
3.5199999809265137,0.024856435135006905,-11.773907661437988,-3.5109541416168213,-2.8930280208587646,0.03999999910593033,-0.5555555820465088,-2.474747657775879
3.5299999713897705,0.058927927166223526,-11.467833518981934,-3.6396737098693848,-2.8345847129821777,0.03411111235618591,-0.5888888835906982,-2.101010322570801
3.5399999618530273,0.07991386950016022,-11.156325340270996,-3.4924027919769287,-2.774765968322754,0.028111109510064125,-0.6000000238418579,-1.686868667602539
3.549999952316284,0.09102636575698853,-10.835436820983887,-3.178250789642334,-2.7128846645355225,0.021888889372348785,-0.6222222447395325,-1.272727370262146
3.559999942779541,0.16021248698234558,-10.505498886108398,-2.9336459636688232,-2.6496288776397705,0.015555556863546371,-0.6333333849906921,-0.9494950175285339
3.569999933242798,0.10674366354942322,-10.105426788330078,-2.7929131984710693,-2.588434934616089,0.009222221560776234,-0.6333333253860474,-0.5858585834503174
3.5799999237060547,0.12992608547210693,-9.74250316619873,-2.7614495754241943,-2.5251784324645996,0.00277777761220932,-0.644444465637207,-0.21212118864059448
3.5899999141693115,0.07070212066173553,-9.348262786865234,-2.951267719268799,-2.459172010421753,-0.003555555595085025,-0.6333333849906921,0.08080807328224182
3.5999999046325684,0.07320643961429596,-8.930818557739258,-3.032334804534912,-2.3924777507781982,-0.009888889268040657,-0.6333333253860474,0.42424243688583374
3.609999895095825,0.09103628993034363,-8.581207275390625,-3.1084001064300537,-2.3278465270996094,-0.01622222177684307,-0.6333333253860474,0.6767676472663879
3.619999885559082,0.16820847988128662,-8.23428726196289,-3.3905441761016846,-2.26459002494812,-0.02244444377720356,-0.6222221851348877,0.9696968793869019
3.630000114440918,0.1370580494403839,-7.844096660614014,-3.2896134853363037,-2.2033965587615967,-0.028555551543831825,-0.6111111044883728,1.2727272510528564
3.640000104904175,0.18100129067897797,-7.550950527191162,-3.5290305614471436,-2.143577814102173,-0.03455555811524391,-0.5999999642372131,1.5555555820465088
3.6500000953674316,0.06119805574417114,-7.19103479385376,-3.6722333431243896,-2.0858218669891357,-0.0403333343565464,-0.5777777433395386,1.8989900350570679
3.6600000858306885,0.07291799783706665,-6.863008499145508,-3.4663660526275635,-2.028066396713257,-0.04599999636411667,-0.5666666626930237,2.222222328186035
3.6700000762939453,-0.005405839066952467,-6.533080101013184,-3.4973762035369873,-1.9716856479644775,-0.05133333429694176,-0.5333333611488342,2.4949495792388916
3.680000066757202,0.0861847773194313,-6.191210746765137,-3.3092663288116455,-1.917367935180664,-0.0564444474875927,-0.5111111402511597,2.848484992980957
3.690000057220459,0.09515415877103806,-5.961413860321045,-3.1513946056365967,-1.868550419807434,-0.061222221702337265,-0.4777778387069702,3.141414165496826
3.700000047683716,0.12358760833740234,-5.717264652252197,-3.2495927810668945,-1.8238584995269775,-0.06566667556762695,-0.4444445073604584,3.4040403366088867
3.7100000381469727,0.1253281831741333,-5.50172233581543,-3.24503493309021,-1.7798539400100708,-0.06977777928113937,-0.41111111640930176,3.6666667461395264
3.7200000286102295,0.12150692939758301,-5.316290855407715,-3.244852304458618,-1.7413501739501953,-0.07355555891990662,-0.37777775526046753,3.848484992980957
3.7300000190734863,0.08919624239206314,-5.0859761238098145,-3.384345769882202,-1.7076594829559326,-0.07677778601646423,-0.32222220301628113,3.989898681640625
3.740000009536743,0.10329049080610275,-4.889833450317383,-3.196011781692505,-1.6774063110351562,-0.07966666668653488,-0.2888888418674469,4.131313323974609
3.75,0.06628589332103729,-4.741167068481445,-3.0713069438934326,-1.6512788534164429,-0.08211110532283783,-0.24444442987442017,4.303030490875244
3.759999990463257,0.05975451320409775,-4.6045989990234375,-3.1011953353881836,-1.6299641132354736,-0.08411110937595367,-0.20000000298023224,4.434343338012695
3.7699999809265137,0.06574385613203049,-4.502743721008301,-3.0457468032836914,-1.614837646484375,-0.08566666394472122,-0.15555556118488312,4.464646339416504
3.7799999713897705,0.08226879686117172,-4.451876640319824,-2.9850189685821533,-1.6031489372253418,-0.0868888795375824,-0.12222222238779068,4.4949493408203125
3.7899999618530273,0.060927677899599075,-4.438074111938477,-3.051257610321045,-1.5962733030319214,-0.08755555748939514,-0.06666667759418488,4.57575798034668
3.799999952316284,0.08705011755228043,-4.459773540496826,-3.066209554672241,-1.5942106246948242,-0.08766666054725647,-0.01111111044883728,4.5959601402282715
3.809999942779541,0.0916372686624527,-4.52988862991333,-3.0582478046417236,-1.595585584640503,-0.0873333290219307,0.03333333507180214,4.60606050491333
3.819999933242798,0.06370063126087189,-4.62826681137085,-3.084602117538452,-1.602461338043213,-0.08666666597127914,0.06666667014360428,4.6565656661987305
3.8299999237060547,0.05638788267970085,-4.718805313110352,-3.1071577072143555,-1.6113998889923096,-0.08544445037841797,0.12222222238779068,4.5858588218688965
3.8399999141693115,0.09368006885051727,-4.832283020019531,-2.963355779647827,-1.6251511573791504,-0.0837777853012085,0.1666666716337204,4.404040336608887
3.8499999046325684,0.06830500811338425,-4.942467212677002,-2.9748499393463135,-1.6457782983779907,-0.08166667073965073,0.21111111342906952,4.282828330993652
3.859999895095825,0.08943389356136322,-5.084473609924316,-2.821474075317383,-1.6712181568145752,-0.07911111414432526,0.25555554032325745,4.181818008422852
3.869999885559082,0.0986262708902359,-5.22139835357666,-2.8134348392486572,-1.700783610343933,-0.07599999755620956,0.31111109256744385,4.010101318359375
3.880000114440918,0.10573884099721909,-5.398073196411133,-2.896616220474243,-1.7365373373031616,-0.07266666740179062,0.3333333432674408,3.777777671813965
3.890000104904175,0.05305268615484238,-5.61508321762085,-3.078587293624878,-1.7743535041809082,-0.0689999908208847,0.36666667461395264,3.555555582046509
3.9000000953674316,0.0487208291888237,-5.815147876739502,-3.179760694503784,-1.8149200677871704,-0.06488888710737228,0.41111114621162415,3.313131332397461
3.9100000858306885,0.025341637432575226,-6.0479350090026855,-3.201693296432495,-1.8582367897033691,-0.06044444814324379,0.4444444477558136,3.020202159881592
3.9200000762939453,0.04543081670999527,-6.274876117706299,-3.0941834449768066,-1.904304027557373,-0.05577778071165085,0.46666663885116577,2.8080809116363525
3.930000066757202,0.07403604686260223,-6.5291595458984375,-3.056121349334717,-1.9544965028762817,-0.050777778029441833,0.4999999403953552,2.6464645862579346
3.940000057220459,0.046335332095623016,-6.814326763153076,-2.944715976715088,-2.0060641765594482,-0.04555555805563927,0.5222222208976746,2.3434343338012695
3.950000047683716,-0.03184041008353233,-7.15767240524292,-2.888683557510376,-2.0610697269439697,-0.04011110961437225,0.5444443821907043,2.08080792427063
3.9600000381469727,-0.10789154469966888,-7.454432487487793,-3.0189578533172607,-2.116762638092041,-0.03455555438995361,0.555555522441864,1.8282828330993652
3.9700000286102295,-0.16874760389328003,-7.794153213500977,-2.8718414306640625,-2.175893783569336,-0.028666667640209198,0.5888888835906982,1.5656565427780151
3.9800000190734863,-0.16474293172359467,-8.113166809082031,-2.8266172409057617,-2.2357120513916016,-0.02266666479408741,0.6000000238418579,1.2121212482452393
3.990000009536743,-0.08572426438331604,-8.451251029968262,-3.097851514816284,-2.296905994415283,-0.01666666753590107,0.5999999642372131,0.8585858941078186
4,0.024370400235056877,-8.818314552307129,-3.2007369995117188,-2.3587868213653564,-0.010444444604218006,0.6222222447395325,0.5353535413742065
4.010000228881836,0.17109207808971405,-9.274015426635742,-3.2783830165863037,-2.419980764389038,-0.004222223535180092,0.6222221851348877,0.11111113429069519
4.019999980926514,0.19733507931232452,-9.650251388549805,-3.2047929763793945,-2.4811742305755615,0.0020000003278255463,0.6222221851348877,-0.3232323229312897
4.03000020980835,0.17695356905460358,-9.988959312438965,-3.042802572250366,-2.541680335998535,0.008111110888421535,0.6111111044883728,-0.6767676472663879
4.039999961853027,0.06719901412725449,-10.377262115478516,-2.9016876220703125,-2.6028740406036377,0.014111111871898174,0.6000000238418579,-1.070707082748413
4.050000190734863,0.048221852630376816,-10.694937705993652,-2.510528564453125,-2.6633799076080322,0.02011111006140709,0.6000000238418579,-1.5252524614334106
4.059999942779541,-0.07503582537174225,-10.983230590820312,-2.7363531589508057,-2.721823215484619,0.025777777656912804,0.5666666626930237,-1.8383837938308716
4.070000171661377,-0.0389137901365757,-11.346145629882812,-2.886341094970703,-2.7782037258148193,0.03133333474397659,0.5555555820465088,-2.141414165496826
4.079999923706055,0.044519856572151184,-11.669997215270996,-2.795377731323242,-2.8297715187072754,0.036666665226221085,0.5333333611488342,-2.4040403366088867
4.090000152587891,0.0074898479506373405,-11.953048706054688,-2.921644687652588,-2.8820269107818604,0.0416666679084301,0.5000000596046448,-2.7070705890655518
4.099999904632568,0.020680435001850128,-12.23679256439209,-3.0254626274108887,-2.9308440685272217,0.04633333161473274,0.46666669845581055,-2.919191837310791
4.110000133514404,0.08360039442777634,-12.492714881896973,-2.9404332637786865,-2.9769110679626465,0.050777778029441833,0.4444444477558136,-3.070707082748413
4.119999885559082,0.07245346158742905,-12.713360786437988,-3.1124203205108643,-3.019540548324585,0.05488888919353485,0.41111114621162415,-3.303030490875244
4.130000114440918,0.07376568019390106,-12.94155502319336,-3.1752920150756836,-3.05804443359375,0.058666665107011795,0.3777777850627899,-3.484848737716675
4.139999866485596,0.06065645441412926,-13.147095680236816,-3.1788628101348877,-3.0917351245880127,0.06200000271201134,0.3333333730697632,-3.5959599018096924
4.150000095367432,0.059366196393966675,-13.338687896728516,-3.2106428146362305,-3.1233632564544678,0.06511111557483673,0.31111109256744385,-3.7373738288879395
4.159999847412109,0.03926065191626549,-13.485403060913086,-3.1211934089660645,-3.1515533924102783,0.06777777522802353,0.2666666805744171,-3.848484992980957
4.170000076293945,0.008028842508792877,-13.639958381652832,-3.1002466678619385,-3.174931049346924,0.06999999284744263,0.2222222536802292,-3.91919207572937
4.179999828338623,0.013174804858863354,-13.79671859741211,-3.0295450687408447,-3.1962456703186035,0.07177777588367462,0.17777779698371887,-3.989899158477783
4.190000057220459,0.019879667088389397,-13.880047798156738,-3.108320713043213,-3.211372137069702,0.07322221994400024,0.14444445073604584,-4.101010322570801
4.199999809265137,0.03695738688111305,-13.947089195251465,-3.0788495540618896,-3.2216858863830566,0.07422221451997757,0.10000000149011612,-4.242424488067627
4.210000038146973,0.0431482158601284,-13.951883316040039,-3.085798978805542,-3.2271862030029297,0.07488888502120972,0.06666667014360428,-4.242424488067627
4.21999979019165,0.06520786881446838,-13.916511535644531,-3.09814453125,-3.230623960494995,0.07511111348867416,0.02222222089767456,-4.2626261711120605
4.230000019073486,0.08403004705905914,-13.841123580932617,-3.073596239089966,-3.2278735637664795,0.07488889247179031,-0.02222221903502941,-4.303030490875244
4.239999771118164,0.08573660999536514,-13.734097480773926,-3.1065597534179688,-3.2203102111816406,0.07411111146211624,-0.07777778059244156,-4.363636493682861
4.25,0.07237252593040466,-13.632143020629883,-3.1237969398498535,-3.2099967002868652,0.07288888841867447,-0.12222222238779068,-4.3333330154418945
4.260000228881836,0.08445539325475693,-13.535140991210938,-3.13165545463562,-3.1941826343536377,0.07133332639932632,-0.15555556118488312,-4.272727012634277
4.269999980926514,0.08288013190031052,-13.446111679077148,-3.0981109142303467,-3.174243450164795,0.06933332979679108,-0.20000000298023224,-4.131312847137451
4.28000020980835,0.08801189810037613,-13.324273109436035,-3.0914993286132812,-3.1501781940460205,0.06688889116048813,-0.24444444477558136,-3.9696969985961914
4.289999961853027,0.09513608366250992,-13.163042068481445,-3.138798475265503,-3.122675895690918,0.06400000303983688,-0.2888889014720917,-3.7474746704101562
4.300000190734863,0.10920147597789764,-12.973992347717285,-3.1442642211914062,-3.0924227237701416,0.060777775943279266,-0.3222222328186035,-3.5959596633911133
4.309999942779541,0.07893747091293335,-12.759411811828613,-3.21830415725708,-3.058044195175171,0.05722222104668617,-0.35555556416511536,-3.4242424964904785
4.320000171661377,0.03899287059903145,-12.548798561096191,-3.162665367126465,-3.0209155082702637,0.0533333346247673,-0.3888889253139496,-3.141413927078247
4.329999923706055,0.03312837705016136,-12.311466217041016,-3.1915271282196045,-2.9782862663269043,0.04911111295223236,-0.4222222566604614,-2.8787877559661865
4.340000152587891,0.004145153798162937,-12.101951599121094,-2.9585835933685303,-2.934969425201416,0.04466666653752327,-0.4444444477558136,-2.6565656661987305
4.349999904632568,0.0030972743406891823,-11.836119651794434,-3.0418782234191895,-2.8889026641845703,0.0398888923227787,-0.47777774930000305,-2.444444417953491
4.360000133514404,0.010134495794773102,-11.559723854064941,-3.0604348182678223,-2.838709831237793,0.03488888964056969,-0.5,-2.21212100982666
4.369999885559082,0.04256356507539749,-11.266562461853027,-3.0126285552978516,-2.787142038345337,0.029777774587273598,-0.5111110806465149,-1.929292917251587
4.380000114440918,0.047784868627786636,-10.91514778137207,-3.190183401107788,-2.734199285507202,0.024444444105029106,-0.5333333015441895,-1.6262626647949219
4.389999866485596,0.06286586076021194,-10.62322998046875,-3.1046390533447266,-2.67850661277771,0.018888888880610466,-0.555555522441864,-1.282828450202942
4.400000095367432,0.024810796603560448,-10.269673347473145,-3.2828333377838135,-2.6221258640289307,0.0132222231477499,-0.5666666626930237,-0.9292929768562317
4.409999847412109,0.07419317215681076,-9.9668607711792,-3.2867774963378906,-2.5650575160980225,0.007444443646818399,-0.5777777433395386,-0.6464646458625793
4.420000076293945,0.12917612493038177,-9.710131645202637,-3.415658712387085,-2.509364604949951,0.0016666660085320473,-0.5777777433395386,-0.35353538393974304
4.429999828338623,0.12434187531471252,-9.461702346801758,-3.378140449523926,-2.450921058654785,-0.004111111164093018,-0.5777777433395386,0.03030303120613098
4.440000057220459,0.1427636593580246,-9.134374618530273,-3.3654260635375977,-2.393165349960327,-0.009777777828276157,-0.5666666626930237,0.4141414165496826
4.449999809265137,0.19987767934799194,-8.801103591918945,-3.29386568069458,-2.3347220420837402,-0.015444444492459297,-0.5666666626930237,0.7070706486701965
4.460000038146973,0.1679140031337738,-8.430086135864258,-3.326786994934082,-2.27834153175354,-0.021111110225319862,-0.5666666626930237,1.040403962135315
4.46999979019165,0.1606115847826004,-8.078761100769043,-3.31069278717041,-2.2226481437683105,-0.02666666731238365,-0.5555555820465088,1.2727272510528564
4.480000019073486,0.18027886748313904,-7.697923183441162,-3.256443738937378,-2.1669552326202393,-0.03199999779462814,-0.5333333611488342,1.494949460029602
4.489999771118164,0.13480471074581146,-7.365630626678467,-3.296522855758667,-2.1133248805999756,-0.03711111098527908,-0.5111111402511597,1.7878786325454712
4.5,0.12258580327033997,-7.07847785949707,-3.239288091659546,-2.0631325244903564,-0.0421111136674881,-0.5,2.1212120056152344
4.510000228881836,0.06554281711578369,-6.789535999298096,-3.130380630493164,-2.015002489089966,-0.04677777737379074,-0.46666669845581055,2.4141414165496826
4.519999980926514,0.06548425555229187,-6.519157409667969,-3.0799622535705566,-1.968247890472412,-0.05133333429694176,-0.4555555582046509,2.6363637447357178
4.53000020980835,0.006323567125946283,-6.2921013832092285,-3.1807661056518555,-1.9256186485290527,-0.055666666477918625,-0.4333333373069763,2.8181819915771484
4.539999961853027,0.07228168845176697,-6.091935157775879,-3.159743309020996,-1.8864272832870483,-0.05955555662512779,-0.3888888955116272,3.0505051612854004
4.550000190734863,0.06568445265293121,-5.868777275085449,-3.290013551712036,-1.84998619556427,-0.06311111152172089,-0.35555556416511536,3.2626261711120605
4.559999942779541,0.09857591241598129,-5.677695274353027,-3.2964582443237305,-1.8156077861785889,-0.0663333311676979,-0.3222222328186035,3.4343433380126953
4.570000171661377,0.15195304155349731,-5.504720211029053,-3.2777442932128906,-1.7867298126220703,-0.06922222673892975,-0.2888889014720917,3.6565656661987305
4.579999923706055,0.15962785482406616,-5.336453437805176,-3.2790639400482178,-1.75922691822052,-0.07177777588367462,-0.25555554032325745,3.7474746704101562
4.590000152587891,0.12338181585073471,-5.214954376220703,-3.0923330783843994,-1.7358496189117432,-0.0738888829946518,-0.2111111283302307,3.7474751472473145
4.599999904632568,0.08793612569570541,-5.111634254455566,-3.093837261199951,-1.7165977954864502,-0.07566666603088379,-0.17777779698371887,3.8686866760253906
4.610000133514404,0.06600175052881241,-5.03018045425415,-3.0254170894622803,-1.702158808708191,-0.07699999213218689,-0.13333334028720856,3.9393937587738037
4.619999885559082,0.07341825217008591,-4.972323894500732,-3.0448172092437744,-1.6939080953598022,-0.07788888365030289,-0.08888889849185944,4.010100841522217
4.630000114440918,0.06070897728204727,-4.964931488037109,-3.043797016143799,-1.6897826194763184,-0.07844444364309311,-0.0555555559694767,4.070707321166992
4.639999866485596,0.06812935322523117,-4.995323657989502,-3.072941541671753,-1.6870322227478027,-0.07866666465997696,-0.02222222462296486,4.060606002807617
4.650000095367432,0.07008820027112961,-5.059050559997559,-3.0520856380462646,-1.6890949010849,-0.07833334058523178,0.03333333507180214,4.090909481048584
4.659999847412109,0.07951392978429794,-5.154404640197754,-3.03344464302063,-1.6952831745147705,-0.07766667008399963,0.06666667014360428,4.050504684448242
4.670000076293945,0.0842246413230896,-5.253739833831787,-3.0426437854766846,-1.705596685409546,-0.07655555754899979,0.1111111119389534,4.050504684448242
4.679999828338623,0.1001744195818901,-5.340756893157959,-3.0466113090515137,-1.7214107513427734,-0.07499999552965164,0.15555556118488312,4.040403842926025
4.690000057220459,0.09142846614122391,-5.445540428161621,-2.9822003841400146,-1.7413501739501953,-0.07311110943555832,0.18888889253139496,3.91919207572937
4.699999809265137,0.05005456134676933,-5.566672325134277,-2.970853090286255,-1.7661027908325195,-0.0707777813076973,0.23333334922790527,3.7474751472473145
4.710000038146973,-0.01317666843533516,-5.689657688140869,-2.975231409072876,-1.7942930459976196,-0.0681111067533493,0.2666666507720947,3.5959596633911133
4.71999979019165,-0.0006340078543871641,-5.826811790466309,-2.9109833240509033,-1.8217957019805908,-0.06499999761581421,0.31111109256744385,3.4242424964904785
4.730000019073486,0.015679119154810905,-6.010422706604004,-2.703589677810669,-1.8541115522384644,-0.06155555695295334,0.3444444537162781,3.242424488067627
4.739999771118164,0.08083432167768478,-6.205953598022461,-2.8283345699310303,-1.888489842414856,-0.05788889154791832,0.36666667461395264,3.0202019214630127
4.75,0.18221446871757507,-6.454529285430908,-2.7780568599700928,-1.9256186485290527,-0.05388889089226723,0.4000000059604645,2.777777671813965
4.760000228881836,0.11378863453865051,-6.70778226852417,-2.80487322807312,-1.9668728113174438,-0.049666665494441986,0.42222222685813904,2.4848484992980957
4.769999980926514,0.08462674915790558,-6.964243412017822,-2.971410036087036,-2.0115647315979004,-0.04511111229658127,0.4555555582046509,2.222222328186035
4.78000020980835,0.006686492823064327,-7.24348783493042,-3.1747963428497314,-2.059694528579712,-0.0403333343565464,0.47777774930000305,1.959596037864685
4.789999961853027,-0.024927610531449318,-7.550614833831787,-3.2190775871276855,-2.1078245639801025,-0.03544444590806961,0.4888888895511627,1.7272727489471436
4.800000190734863,-0.08797327429056168,-7.809805393218994,-2.967538833618164,-2.1573293209075928,-0.03033333271741867,0.5111110806465149,1.4343434572219849
4.809999942779541,0.03095598705112934,-8.076251029968262,-2.95741605758667,-2.2102723121643066,-0.02522222138941288,0.5111110806465149,1.1111111640930176
4.820000171661377,0.012085169553756714,-8.406554222106934,-2.9139654636383057,-2.263902425765991,-0.01988888718187809,0.5333333015441895,0.7878787517547607
4.829999923706055,0.09397841989994049,-8.673480033874512,-2.9024763107299805,-2.3189079761505127,-0.014555554836988449,0.5333333015441895,0.5454545617103577
4.840000152587891,0.10409985482692719,-9.024435997009277,-3.0578391551971436,-2.3732259273529053,-0.009111112914979458,0.5444443821907043,0.25252529978752136
4.849999904632568,0.1331920027732849,-9.367963790893555,-3.183238983154297,-2.427543878555298,-0.0036666681990027428,0.5444444417953491,-0.010101020336151123
4.860000133514404,0.13198915123939514,-9.672873497009277,-3.2788119316101074,-2.4818615913391113,0.001666666241362691,0.5333333015441895,-0.27272728085517883
4.869999885559082,0.13331642746925354,-9.981993675231934,-3.2349958419799805,-2.536179542541504,0.006999999284744263,0.5333333611488342,-0.616161584854126
4.880000114440918,0.13329747319221497,-10.26933479309082,-3.275714159011841,-2.588435173034668,0.012333332560956478,0.5333333611488342,-0.8989899158477783
4.889999866485596,0.18211889266967773,-10.549616813659668,-3.1079673767089844,-2.639315128326416,0.017444444820284843,0.5111110806465149,-1.2020201683044434
4.900000095367432,0.10554897040128708,-10.845796585083008,-3.150845527648926,-2.689507484436035,0.022555556148290634,0.5111110806465149,-1.4444442987442017
4.909999847412109,0.09127262234687805,-11.127779960632324,-2.9987871646881104,-2.7376372814178467,0.027444444596767426,0.4888888895511627,-1.7070708274841309
4.920000076293945,0.03938593342900276,-11.376522064208984,-2.969733953475952,-2.7843918800354004,0.03211111202836037,0.46666669845581055,-2.0202019214630127
4.929999828338623,0.00808696448802948,-11.619579315185547,-3.053398847579956,-2.8304591178894043,0.03655555471777916,0.4444444477558136,-2.2525253295898438
4.940000057220459,0.031559575349092484,-11.910277366638184,-3.076017379760742,-2.8751511573791504,0.0407777801156044,0.4222222566604614,-2.4848484992980957
4.949999809265137,0.09354574978351593,-12.169856071472168,-2.9822776317596436,-2.9177803993225098,0.044777777045965195,0.3999999761581421,-2.7474749088287354
4.960000038146973,0.06069563701748848,-12.390695571899414,-2.9617114067077637,-2.9521586894989014,0.048444442451000214,0.36666667461395264,-2.909090995788574
4.96999979019165,0.05275433138012886,-12.60366439819336,-2.9900569915771484,-2.985849618911743,0.05177777633070946,0.3333333432674408,-3.1111111640930176
4.980000019073486,0.008473570458590984,-12.756810188293457,-3.178988456726074,-3.0167901515960693,0.05488888919353485,0.31111112236976624,-3.2828283309936523
4.989999771118164,-0.008014778606593609,-12.920838356018066,-3.047353506088257,-3.0436055660247803,0.057555556297302246,0.2666666805744171,-3.4141414165496826
5,-0.04732220992445946,-13.060763359069824,-3.1681759357452393,-3.0683579444885254,0.059888891875743866,0.23333331942558289,-3.4949493408203125
5.010000228881836,-0.0022656640503555536,-13.172388076782227,-3.1416447162628174,-3.0924229621887207,0.061888888478279114,0.20000001788139343,-3.5151515007019043
5.019999980926514,0.01241537369787693,-13.28027629852295,-3.0970306396484375,-3.1082370281219482,0.06344444304704666,0.15555556118488312,-3.5757577419281006
5.03000020980835,0.027916112914681435,-13.347105026245117,-3.1301257610321045,-3.121988296508789,0.06466666609048843,0.12222222238779068,-3.616161823272705
5.039999961853027,0.05893438309431076,-13.400136947631836,-3.061281442642212,-3.1309268474578857,0.06555555760860443,0.08888889849185944,-3.626262664794922
5.050000190734863,0.0559147410094738,-13.420080184936523,-3.0720489025115967,-3.135051965713501,0.06611111015081406,0.0555555559694767,-3.6565656661987305
5.059999942779541,0.0884949266910553,-13.394892692565918,-3.079913854598999,-3.136427164077759,0.0663333311676979,0.02222222462296486,-3.6565654277801514
5.070000171661377,0.07466717064380646,-13.335006713867188,-3.0735554695129395,-3.134364366531372,0.06611111760139465,-0.02222222462296486,-3.676767110824585
5.079999923706055,0.08506457507610321,-13.237872123718262,-3.112983226776123,-3.127488613128662,0.06555555760860443,-0.0555555522441864,-3.76767635345459
5.090000152587891,0.10126446932554245,-13.119808197021484,-3.1161558628082275,-3.1178627014160156,0.06455555558204651,-0.10000000149011612,-3.8181822299957275
